DateTime,SiteCode,SampleCode,SamplingMethod,SampleType,SampleMedium,pH,pHlab,Temp,EC,DO,TIC,TOC,TN,F,Cl,NO2,Br,NO3,SO4,PO4,Be9,B11,Na23,Mg24,Al27,Si28,P31,K39,Ca40,Ti49,V51,Cr52,Mn55,Fe56,Co59,Ni60,Cu63,Zn64,As75,Se78,Sr88,Y89,Mo98,Ag107,Cd114,Sn118,Sb121,Ba138,La139,Ce140,Pr141,Nd145,Sm147,Eu153,Gd157,Tb159,Dy164,Ho165,Er166,Tm169,Yb174,Lu175,TI205,Pb208,U238,SamplingNote
9/25/2013 11:21,EPSCOR,JEMEZ_s1282,GRAB_Auto,Grab,Surface water,-9999,7.95,-9999,-9999,-9999,12.45,16.38,1.077,10.8,235.55,5,5,5,69.48,5,0.18,11.82,8409.24,2687.7,20.79,12807.29,115.14,203.61,19913.4,1.44,0.93,0.11,0.33,52.53,0.5,1.44,1.17,2.19,1.4,0.57,86.51,446.28,0.66,0.01,0.01,0.01,0.13,50.44,255.75,214.99,66.13,347.14,54.21,20.68,58.18,12.33,59.71,13.14,36.07,5.16,33.42,6.73,0.07,0.01,101.89,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Kate; 
9/25/2013 14:21,EPSCOR,JEMEZ_s1283,GRAB_Auto,Grab,Surface water,-9999,8.05,-9999,-9999,-9999,11.91,16.32,1.015,10.65,221.36,5,5,5,71.49,5,0.22,11.16,8335.15,2692.54,28.12,12713.45,119.19,234.13,20720.82,1.33,0.87,0.45,0.38,104.66,0.53,1.34,1.11,2.17,1.38,0.54,86.28,433.96,0.68,0.01,0.01,0.01,0.1,50.83,263.84,228.18,68.56,370.49,45.13,20.07,62.14,12.53,65.09,14.97,34.33,5.25,43.29,6.47,0.07,0.14,109,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Kate; 
9/25/2013 20:21,EPSCOR,JEMEZ_s1284,GRAB_Auto,Grab,Surface water,-9999,8.03,-9999,-9999,-9999,12.89,16.39,1.016,10.03,201.61,5,5,5,76.09,5,0.17,11.02,8262.8,2694.39,37.16,13112.7,118.38,199.58,20756.78,2.25,1,0.19,0.48,69.91,0.52,1.73,1.15,3.21,1.48,0.52,86.47,418.96,0.67,0.01,0.01,0.01,0.12,51.88,268.67,246.02,68.35,298.21,81.42,20.9,64.44,11.53,63.82,13.49,35.62,5.99,43.75,6.54,0.07,0.15,103.97,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Kate; 
9/26/2013 2:21,EPSCOR,JEMEZ_s1285,GRAB_Auto,Grab,Surface water,-9999,7.96,-9999,-9999,-9999,13.02,15.89,0.9717,10.5,185.03,5,5,5,79.78,5,0.11,10.79,8212.18,2757.82,25.8,13584.83,118.67,204.28,21245.45,1.48,0.87,0.14,0.42,61.61,0.55,1.65,1.1,3.43,1.4,0.42,88.64,386.96,0.69,0.01,0.01,0.01,0.09,53.35,237.34,202.25,57.79,341.25,60.68,18.88,68.62,11.14,52.52,10.32,41.48,4.79,37.77,5.83,0.07,0.03,99.06,O/H; DIC; anions; nut; TOC; POM; cat; Sampled by Kate; 
10/29/2013 11:30,FLUME_UR,JEMEZ_s1286,GRAB,Grab,Surface water,-9999,7.61,2.8,-9999,85.7,7.653,2.897,0.3215,5,45.49,5,5,13.8,129.65,-9999,0.19,10.39,4432.25,994.21,22.18,11141.62,126.62,203.31,14963.93,0.7,1.23,0.03,4.9,112.43,0.35,0.54,0.57,1.98,0.99,0.27,62.7,67.67,0.08,0.01,0.01,0.01,0.05,21.07,50.24,88.03,14.49,33.43,16.11,9.93,16.11,2.56,10.13,0.57,3.24,1.44,7.19,0.08,0.07,0.01,36.67,O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
10/29/2013 11:05,FLUME_LR,JEMEZ_s1287,GRAB,Grab,Surface water,-9999,7.89,4.4,-9999,93.5,11.22,3.997,0.217,5,55.98,5,5,5,111.98,-9999,0.1,18.99,5619.55,1482.77,8.88,10529.26,148.71,197.18,18909.29,1.23,0.67,0.01,62.6,110.22,0.51,0.77,0.32,0.43,1.64,0.07,72.55,59.49,0.42,0.01,0.01,0.01,0.05,24.02,36.98,79.98,14.07,0.38,7.74,7.54,13.77,3.4,12.66,0.84,5.93,0.17,8.44,0.84,0.07,0.01,28.74,O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
10/29/2013 10:40,FLUME_RM,JEMEZ_s1288,GRAB,Grab,Surface water,-9999,6.78,8.6,-9999,132.1,5.896,2.286,0.4069,5,18.16,5,5,16.35,33.51,9.24,0.32,6.74,4736.27,679.82,11.29,14698.77,380.24,204.15,8615.11,0.96,0.91,0.11,21.43,144.74,0.23,0.5,0.94,0.93,2.62,0.16,29.67,60.05,0.61,0.01,0.01,0.01,0.08,8.25,24.85,61.06,4.53,0.38,2.01,3.22,16.6,2.26,7.54,1.39,3.72,0.66,3.59,1.11,0.07,0.01,10.96,O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
10/29/2013 12:10,FLUME_UJ,JEMEZ_s1289,GRAB,Grab,Surface water,-9999,8.17,4.6,-9999,95.5,7.253,4.506,0.2702,5,45.19,5,5,5,100.29,5,0.14,7.62,3360.7,1310.47,17.36,12070.67,119.12,198.86,14417.19,1.29,0.52,0.04,1.92,99.83,0.35,0.58,0.32,2.07,0.64,0.35,52.7,127.2,0.02,0.01,0.01,0.01,0.04,19.89,51.59,85.3,12.42,58.75,10.8,5.35,25.44,3.22,20.59,1.77,10.6,1.35,16.96,3.49,0.07,0.02,52.09,Stage = 0.36 ft; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
10/29/2013 13:00,FLUME_LJ,JEMEZ_s1290,GRAB,Grab,Surface water,-9999,7.09,3.5,-9999,79.9,8.866,6.179,0.378,5,36.45,5,5,5,74.51,5,0.21,6.74,4103.53,1506.64,7.42,10138.13,77.79,201.15,15589.39,0.75,0.58,0.05,15.2,139.8,0.41,0.77,0.82,3.58,0.68,0.35,66.49,99.99,0.08,0.01,0.01,0.01,0.05,30.3,55.69,70.39,13.8,46.89,7.7,8,16.5,2.63,14.4,1.84,13.4,1.34,11.7,2.06,0.07,0.1,65.99,Stage = 0.52 ft; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
10/29/2013 12:35,CowboySp,JEMEZ_s1291,GRAB,Grab,Surface water,-9999,6.51,9,-9999,68.8,7.114,0.4912,0.3531,13.1,64.89,5,5,23.09,27.91,5,0.28,6.79,6483.42,768.49,3.42,26296.38,57.29,226.69,5599.32,1.31,0.54,0.01,0.25,18.14,0.1,0.26,0.11,0.48,0.8,0.64,16.92,74.1,0.3,0.01,0.01,0.01,0.05,4.42,13.2,0.17,3.15,42.07,3.83,1.57,8.12,3.17,5.3,0.15,4.17,1.04,4.89,2.52,0.07,0.01,24.13,Sampled from hillslope because outlet pipe is under water; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
10/29/2013 13:20,FLUME_HG,JEMEZ_s1292,GRAB,Grab,Surface water,-9999,7.95,7.7,-9999,89,5.809,3.083,0.4644,5,38.15,5,5,23.13,105.86,5,0.14,11.58,3029.62,1303.35,4.25,8336.54,85.02,203.33,11976.16,0.56,0.58,0.01,5.28,40.48,0.29,0.5,0.35,0.48,0.84,0.42,44.94,106.9,0.02,0.01,0.01,0.01,0.08,17.52,31.08,25.93,10.69,83.34,1.98,5.64,19,2.23,10.89,1.82,6.63,1.83,8.12,0.83,0.07,0.01,13.66,O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
10/29/2013 13:45,FLUME_ULJ,JEMEZ_s1293,GRAB,Grab,Surface water,-9999,6.87,6.6,-9999,77.7,5.391,1.937,0.347,5,24.96,5,5,18.56,68.69,5,0.17,6.68,2575.25,854.98,9.68,7952.38,159.97,206.02,10548.23,1.24,0.55,0.26,1.04,10.3,0.23,0.67,0.37,0.54,0.89,0.51,37.43,60.37,0.02,0.01,0.01,0.01,0.06,15.36,42.96,66,11.07,21.73,16.7,5.33,11.67,2.65,10.36,0.38,3.42,0.17,4.63,0.08,0.07,0.01,6.04,O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
10/29/2013 14:05,FLUME_LLJ,JEMEZ_s1294,GRAB,Grab,Surface water,-9999,7.46,5.4,-9999,83.3,5.401,2.324,0.2731,5,25.08,5,5,11.71,68.09,5,0.21,7.87,2520.73,850.04,10.92,7496.04,163.98,244.97,10729.62,1.27,0.55,0.01,6.06,33.56,0.23,0.42,0.19,0.54,0.71,0.29,39.52,68.07,0.02,0.01,0.01,0.01,0.04,16.06,29.38,55.33,9.79,16.75,12.86,4.01,16.87,3.1,3.7,0.02,4.72,0.68,4.81,1.2,0.07,0.01,6.96,O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
10/29/2013 14:20,VGJJ7,JEMEZ_s1295,GRAB,Grab,Surface water,-9999,8.44,8.4,-9999,83.8,10.44,6.046,0.3966,20.26,227,5,5,5,38.58,5,0.02,7.77,10165.82,1782.67,22.14,14424.2,67.51,208.74,13463.98,1.16,0.7,0.31,0.91,50.04,0.33,1.47,0.64,0.76,0.95,0.3,55.24,110.68,0.84,0.01,0.01,0.01,0.05,28.37,78.48,94.58,19.92,69.63,19.22,8.05,17,5.55,22.54,2.86,7.24,1.86,14.59,2.34,0.07,0.01,70.43,O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
9/26/2013 10:30,EPSCOR,JEMEZ_s1296,GRAB_Auto,Grab,Surface water,-9999,7.1,-9999,-9999,-9999,13.64,14.34,0.9392,14.64,194.89,5,5,5,91.97,5,0.13,12.21,8028.24,2751.36,23.41,13264.04,104.82,205.33,22175.18,1.37,0.88,0.07,2.08,61.68,0.54,1.5,1.01,1.54,1.51,0.43,92.31,384.37,0.79,0.01,0.01,0.01,0.09,54.07,186.63,150.32,48.63,309.41,44.09,19.87,58.82,10.29,58.92,10.9,33.19,5.02,36.22,4.82,0.07,0.02,112.99,Mark will retrieve time and date collected from ISCO program during next visit to NM in early Nov.; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; 
9/26/2013 16:30,EPSCOR,JEMEZ_s1297,GRAB_Auto,Grab,Surface water,-9999,7.56,-9999,-9999,-9999,13.2,14.37,1.014,9.01,183.51,5,5,5,90.57,5,0.22,11.47,8034.18,2766.87,18.72,13137.53,110.71,204.95,22135,1.76,0.87,0.04,0.61,85.67,0.54,1.43,0.92,7.46,1.48,0.54,93,308.99,1.14,0.01,0.01,0.01,0.1,51.63,167.08,131.85,40.66,330.83,35.83,16.81,53.24,7.91,41.47,9.76,25.26,3.31,31.5,4.81,0.07,0.01,126.82,Mark will retrieve time and date collected from ISCO program during next visit to NM in early Nov.; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; 
9/26/2013 22:30,EPSCOR,JEMEZ_s1298,GRAB_Auto,Grab,Surface water,-9999,7.63,-9999,-9999,-9999,13.36,13.92,0.9254,7.1,112.03,5,5,5,57.99,5,0.21,11.02,7910.94,2699.77,26.7,13101.19,98.22,209.28,22393.4,1.73,0.85,0.15,2.92,109.25,0.55,1.39,0.94,1.18,1.3,0.45,89.22,308.52,0.73,0.01,0.01,0.01,0.1,53,176.01,153.75,46.53,230.33,58.37,17.4,55.13,10.12,46.83,8.7,28.63,3.66,29.03,3.68,0.07,0.01,108.24,Mark will retrieve time and date collected from ISCO program during next visit to NM in early Nov.; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; 
9/27/2013 4:30,EPSCOR,JEMEZ_s1299,GRAB_Auto,Grab,Surface water,-9999,7.66,-9999,-9999,-9999,12.62,13.76,0.8796,9.54,172.63,5,5,5,89.78,5,0.26,10.97,7895.5,2749.88,28.12,12957.78,98.67,208.32,24165.64,2.08,0.87,0.08,0.47,94.79,0.55,1.38,0.92,1.07,1.48,0.56,90.71,327.55,0.77,0.01,0.01,0.01,0.1,53.32,183.43,153.19,49.39,298.02,46.56,20.06,59.87,8.49,47.97,8.87,22.58,4.68,31.24,3.49,0.07,0.01,101.79,Mark will retrieve time and date collected from ISCO program during next visit to NM in early Nov.; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; 
9/27/2013 10:30,EPSCOR,JEMEZ_s1300,GRAB_Auto,Grab,Surface water,-9999,7.67,-9999,-9999,-9999,13.34,13.43,0.8828,7.39,122.42,5,5,5,66.02,5,0.14,11.01,7810.09,2722.02,28.85,12688.78,99.41,209.39,22404.29,2.15,0.87,0.18,0.35,111.81,0.54,1.39,0.93,0.93,1.34,0.51,90.81,339.13,0.69,0.01,0.01,0.01,0.11,51.02,183.23,157.92,43.53,355.02,39.78,17.41,58.01,8.9,52.44,9.62,23.99,3.66,24.5,3.5,0.07,0.03,103.26,Mark will retrieve time and date collected from ISCO program during next visit to NM in early Nov.; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; 
9/27/2013 16:30,EPSCOR,JEMEZ_s1301,GRAB_Auto,Grab,Surface water,-9999,7.69,-9999,-9999,-9999,12.79,13.15,0.8755,9.66,158.06,5,5,5,86.51,5,0.27,12.13,7704.88,2630.93,28.35,12444.74,98.5,208.8,21715.65,1.93,0.84,0.16,0.43,56.82,0.55,1.48,0.87,3.23,1.24,0.37,89.63,315.07,0.71,0.01,0.01,0.01,0.09,49.55,173.34,158.04,41.4,245.42,41.6,21,43.95,9.64,49.15,7.95,22.02,3.96,24.06,3.8,0.07,0.19,108.08,Mark will retrieve time and date collected from ISCO program during next visit to NM in early Nov.; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; 
9/27/2013 22:30,EPSCOR,JEMEZ_s1302,GRAB_Auto,Grab,Surface water,-9999,7.65,-9999,-9999,-9999,13.23,13.17,0.8289,8.98,177.13,5,5,5,83.4,5,0.38,9.89,7663.49,2621.72,39.68,12301.93,85.25,201.67,21377.12,2.14,0.81,0.22,0.48,57.01,0.54,1.44,0.92,1.58,1.22,0.18,86.37,342.03,0.66,0.01,0.01,0.01,0.1,48.01,202.99,194.87,50.44,264.59,62.52,16.54,48.01,10.96,50.65,9.95,36.13,4.96,36.13,5.12,0.07,0.01,102.51,Mark will retrieve time and date collected from ISCO program during next visit to NM in early Nov.; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; 
9/28/2013 4:30,EPSCOR,JEMEZ_s1303,GRAB_Auto,Grab,Surface water,-9999,7.69,-9999,-9999,-9999,12.76,12.88,0.8059,8.77,169.19,5,5,5,81.65,5,0.24,9.92,7587.56,2581.74,28.42,12199.22,85.76,197.08,21087.51,1.31,0.78,0.07,0.32,39.18,0.52,1.3,0.88,1.16,1.2,0.58,86.56,294.24,0.66,0.01,0.01,0.01,0.12,46.19,171.72,171.72,42.78,182.47,24.3,14.36,54.23,9.02,44.19,7.43,26.31,5.17,23.2,3.47,0.07,0.02,127.54,Mark will retrieve time and date collected from ISCO program during next visit to NM in early Nov.; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; 
9/28/2013 10:30,EPSCOR,JEMEZ_s1304,GRAB_Auto,Grab,Surface water,-9999,7.72,-9999,-9999,-9999,13.44,12.2,0.74,11.16,171.42,5,5,5,80.99,5,0.25,9.91,7960.53,2619.92,40.78,12253.17,72.64,201.53,21765.5,2.27,0.68,0.11,0.49,63.26,0.52,1.39,0.78,1.16,1.38,0.28,85.53,298.27,0.67,0.01,0.01,0.01,0.1,45.76,193.78,184.65,49.1,220.87,47.68,12.38,51.44,7.69,46.47,8.32,27.6,3.67,28.1,2.98,0.07,0.01,101.45,Mark will retrieve time and date collected from ISCO program during next visit to NM in early Nov.; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; 
9/28/2013 16:30,EPSCOR,JEMEZ_s1305,GRAB_Auto,Grab,Surface water,-9999,7.69,-9999,-9999,-9999,13.18,12.25,0.7801,9.97,168.88,5,5,5,82.52,5,0.25,9.69,7840.23,2591.45,32.99,12298.4,75.69,219.61,21632.01,2.17,0.8,0.14,0.37,43.73,0.54,1.56,0.88,2,1.26,0.53,86.83,263.06,0.6,0.01,0.01,0.01,0.1,45.59,157.17,150.48,36,210.34,51.94,14.38,35.89,10.11,36.23,4.78,23.74,3.29,22.4,3.18,0.07,0.13,118.15,Mark will retrieve time and date collected from ISCO program during next visit to NM in early Nov.; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; 
9/28/2013 22:30,EPSCOR,JEMEZ_s1306,GRAB_Auto,Grab,Surface water,-9999,7.7,-9999,-9999,-9999,12.66,12.38,0.7357,9.92,175.49,5,5,5,83.44,5,0.19,9.37,7795.76,2605.32,37.41,12360.11,74.51,201.96,22619.81,1.9,0.8,0.1,0.36,56.69,0.54,1.35,0.71,1.59,1.34,0.48,87.96,275,0.67,0.01,0.01,0.01,0.08,48.63,177.94,177.94,46.51,218.08,45.19,19.61,36.3,8.89,44.69,10.01,28.61,3.75,26.99,2.79,0.07,0.02,106.16,Mark will retrieve time and date collected from ISCO program during next visit to NM in early Nov.; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; 
9/28/2013 4:30,EPSCOR,JEMEZ_s1307,GRAB_Auto,Grab,Surface water,-9999,7.64,-9999,-9999,-9999,12.35,12.32,0.74,10.13,177.69,5,5,5,78.27,5,0.32,9.94,7685.53,2462.55,34.62,12412.03,66.02,198.59,21050.81,2,0.73,0.12,0.47,50.74,0.5,1.43,0.9,1.51,1.26,0.28,83.23,306.96,0.59,0.01,0.01,0.01,0.09,44.79,173.11,167.07,43.98,238.22,49.21,16.2,50.42,7.35,45.09,7.75,21.94,4.25,24.56,2.96,0.07,0.09,84.34,Mark will retrieve time and date collected from ISCO program during next visit to NM in early Nov.; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; 
9/28/2013 10:30,EPSCOR,JEMEZ_s1308,GRAB_Auto,Grab,Surface water,-9999,7.69,-9999,-9999,-9999,12.31,12.02,0.7352,14.19,170.26,5,5,5,74.9,5,0.03,9.44,7910.58,2448.51,50.79,12891.32,69.15,209.27,20801.9,2.51,0.86,0.09,0.51,64.23,0.5,1.14,0.7,0.91,1.24,0.38,82.2,269.99,0.56,0.01,0.01,0.01,0.07,42.56,187.69,229.85,44.56,187.39,44.16,15.16,38.84,8.26,36.43,6.68,24.89,4.15,31.92,5.06,0.07,0.01,108.4,Mark will retrieve time and date collected from ISCO program during next visit to NM in early Nov.; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; 
9/28/2013 16:30,EPSCOR,JEMEZ_s1309,GRAB_Auto,Grab,Surface water,-9999,7.65,-9999,-9999,-9999,12.4,11.09,0.6744,14.41,179.77,5,5,5,72.16,5,0.05,9.45,8178.76,2425.56,49.99,12488.65,66.22,200.46,20446.9,2.37,0.65,0.11,0.48,67.6,0.47,1.02,0.69,0.83,1.33,0.42,81.34,272.14,0.6,0.01,0.01,0.01,0.05,44.25,205.62,232.83,46.87,155.93,44.25,15.93,47.27,8.86,50.5,8.57,20.66,2.71,28.12,3.23,0.07,0.01,80.63,Mark will retrieve time and date collected from ISCO program during next visit to NM in early Nov.; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; 
9/29/2013 22:30,EPSCOR,JEMEZ_s1310,GRAB_Auto,Grab,Surface water,-9999,7.61,-9999,-9999,-9999,12.06,10.84,0.7047,14.42,184.84,5,5,5,71.89,5,0.05,9.28,8290.66,2394.63,39.2,12335.38,75.06,201.23,19861.36,1.83,0.74,0.04,0.5,55.84,0.49,1.06,0.68,1.78,1.46,0.35,80.53,224.87,0.6,0.01,0.01,0.01,0.14,39.91,167.13,210.69,38.69,170.88,40.72,11.04,38.09,7.11,38.59,6.75,19.95,2.3,25.53,2.18,0.07,0.03,104.33,Mark will retrieve time and date collected from ISCO program during next visit to NM in early Nov.; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; 
9/29/2013 4:30,EPSCOR,JEMEZ_s1311,GRAB_Auto,Grab,Surface water,-9999,7.52,-9999,-9999,-9999,12.49,10.64,0.6873,15.1,194.27,5,5,5,70.88,5,0.15,9.84,8359.62,2411.43,48.15,12639.91,73.73,200.95,20014.87,2.33,0.8,0.08,0.46,59.58,0.48,1.05,0.63,0.8,1.06,0.5,81.86,236.75,0.59,0.01,0.01,0.01,0.07,45.44,170.54,196.62,42.74,162.21,25.08,16.55,42.13,6.85,45.54,5.13,23.27,4.31,24.48,2.86,0.07,0.01,80.86,Mark will retrieve time and date collected from ISCO program during next visit to NM in early Nov.; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; 
11/14/2013 8:00,FLUME_LR,JEMEZ_s1312,GRAB,Grab,Surface water,-9999,7.65,-9999,-9999,84.5,10.44,3.464,0.2076,5.1,55.3,5,5,5,115.2,5,0.11,19.85,5440,1364,5,9426,86.48,2401,15015,0.73,0.48,0.16,54.44,31.45,0.46,0.64,0.28,1.78,0.73,0.24,62.21,53.46,0.59,0.05,0.07,0.05,0.08,19.75,23.09,46.88,8.4,27.91,11.41,5.28,9.77,0.97,7.48,2.07,6.06,1.5,3.89,1.36,0.01,0.1,22.01,O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
11/14/2013 8:15,FLUME_RM,JEMEZ_s1313,GRAB,Grab,Surface water,-9999,7,-9999,-9999,76,6.304,1.889,0.486,7.52,20.43,5,5,26,38.85,9.16,0.11,8.06,4487,670,6.45,13441,263.63,1425,7375,1.2,0.58,0.17,22.79,23.6,0.23,0.3,0.06,0.85,1.2,0.23,27.59,56.2,0.63,0.05,0.06,0.03,0.11,7.16,28.1,64.58,6.17,17.42,12.35,1.98,11.93,0.78,11.57,2.67,7.18,0.73,4.85,0.71,0.01,0.05,7.56,O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
11/13/2013 9:50,FLUME_UJ,JEMEZ_s1314,GRAB,Grab,Surface water,-9999,7.49,-9999,-9999,137.4,7.1,4.119,0.3062,5,29.52,5,5,6.89,89.4,5,0.1,8.61,3281,1234,12.9,11456,63.17,2073,11341,1.07,0.28,0.12,1.49,26.34,0.3,0.37,0.22,1.11,1.07,0.22,45.51,114.03,0.13,0.05,0.05,0.05,0.06,16.65,54.79,81.44,13.72,48.54,20.38,7.87,15.24,2.29,24.4,4.46,10.12,2.01,17.15,1.6,0.01,0.07,36.73,Stage = 0.310 ft; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
11/13/2013 12:30,FLUME_LJ,JEMEZ_s1315,GRAB,Grab,Surface water,-9999,7.8,-9999,-9999,111.8,8.075,5.30734,0.2942,5,37.69,5,5,5,78.94,5,0.06,7.22,3876,1250,22.67,8740,34.71,2116,11240,1.43,0.34,0.12,13.26,48.27,0.33,0.59,0.28,1.28,1.43,0.08,51.41,128.52,0.21,0.06,0.04,0.04,0.07,22.06,107.78,157.87,25.6,66.08,18.82,8.04,21.45,3.51,22.75,4.47,18.22,2.3,10.12,1.47,0.01,0.08,39.37,Stage = 0.460 ft; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
11/13/2013 12:10,CowboySp,JEMEZ_s1316,GRAB,Grab,Surface water,-9999,6.78,-9999,-9999,71.5,7.735,0.4016,0.3201,16.01,38.74,5,5,21.43,24.41,5,0.11,8.77,6225,735,1.88,23813,19.61,4556,4444,0.51,0.47,0.16,0.19,1.81,0.1,0.11,0.16,1.4,0.51,0.26,14.95,60.51,0.5,0.05,0.07,0.03,0.07,3.56,12.09,0.62,3.43,22.08,8.53,1.21,5.06,0.68,6.94,2.58,3.57,0.71,1.95,0.2,0.01,0.07,21.69,Sampled from hillslope because outlet pipe is under water; O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
11/13/2013 13:05,FLUME_HG,JEMEZ_s1317,GRAB,Grab,Surface water,-9999,-9999,-9999,-9999,88,5.015,3.026,0.5137,5,34.98,5,5,25.42,98.63,5,0.05,11.69,2756,1091,3.99,6618,50.79,2113,8399,1.07,0.38,0.13,1,7.66,0.23,0.39,0.34,1.53,1.07,0.22,34.64,130.9,0.2,0.05,0.07,0.04,0.1,13.39,47.83,30.71,15.65,80.41,16.25,7.81,23.92,2.45,13.72,3.56,9.23,2.56,10.43,1.36,0.01,0.06,10.04,O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
11/13/2013 13:40,FLUME_ULJ,JEMEZ_s1318,GRAB,Grab,Surface water,-9999,7.4,-9999,-9999,84,4.959,1.71,0.4164,5,23.21,5,5,23.4,60.38,5,0.06,7.85,2450,748,9.52,6719,110,1462,7624,0.9,0.38,0.12,0.91,7.28,0.2,0.29,0.1,1,0.9,0.14,30.57,77.42,0.11,0.05,0.09,0.03,0.07,12.14,52.46,76.15,16.82,37.97,12.75,5.52,15.12,2,13.62,2.99,6.3,2.11,8.67,0.58,0.01,0.05,4.87,O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
11/13/2013 15:00,VGJJ7,JEMEZ_s1319,GRAB,Grab,Surface water,-9999,7.75,-9999,-9999,108.6,9.717,4.26959,0.2615,27.56,157.64,5,5,5,33.71,5,0.23,7.53,9723,1452,14.56,15715,25.95,2116,9058,0.83,0.47,0.18,0.41,28.82,0.26,0.36,0.34,1.54,0.83,0.17,39.88,88.59,0.89,0.05,0.07,0.04,0.07,19.36,57.32,66.68,15.53,55.73,13.37,6.47,14.73,0.81,14.29,2.32,9.98,1.26,8.51,0.51,0.01,0.07,33.93,O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
11/13/2013 7:30,FLUME_UR,JEMEZ_s1320,GRAB,Grab,Surface water,-9999,7.28,-9999,-9999,-9999,7.238,2.371,0.4705,5.06,48.38,5,5,26.97,146.4,5,0.08,10.7,4240,960,13.44,10497,72.15,2353,12626,0.89,0.94,0.22,8.77,21.41,0.35,0.58,0.22,4.26,0.89,0.02,57.78,77.43,0.26,0.06,0.07,0.08,0.07,17.79,45.75,87.4,13.2,26,16.27,7.92,15.25,0.89,16.5,3.62,6.03,1.75,11.93,1.35,0.01,0.2,30.7,O/H; O/H backup; DIC; anions; nut; TOC; POM; cat; 13C; Sampled by Kate; pH/DO probe acting erratic; that field data may be unreliable
